year,state,districts,registeredUsers,amount,type
2022,tripura,south tripura,242720,632737978.788888,TOTAL
2022,tripura,gomati,230019,517368490.15875137,TOTAL
2022,tripura,dhalai,216216,501758621.1580514,TOTAL
2022,tripura,unakoti,148265,349475550.53661186,TOTAL
2022,tripura,khowai,124989,289652618.573128,TOTAL
2022,tripura,west tripura,1654938,2957075284.517076,TOTAL
2022,tripura,north tripura,347933,745615506.6452613,TOTAL
2022,tripura,sepahijala,301211,703075146.3196069,TOTAL
2022,tripura,south tripura,270412,649809730.8825212,TOTAL
2022,tripura,gomati,269581,581885804.1766024,TOTAL
2022,tripura,dhalai,258585,545900041.1491122,TOTAL
2022,tripura,unakoti,168534,380245834.4251685,TOTAL
2022,tripura,khowai,147470,314663693.9199481,TOTAL
2022,tripura,west tripura,2286054,4317123305.576752,TOTAL
2022,tripura,north tripura,400198,829909312.3103282,TOTAL
2022,tripura,sepahijala,358452,818757042.9688609,TOTAL
2022,tripura,gomati,294377,612183432.8798862,TOTAL
2022,tripura,dhalai,287101,618208457.2771137,TOTAL
2022,tripura,south tripura,286379,682522212.5858632,TOTAL
2022,tripura,unakoti,179593,406385690.1014518,TOTAL
2022,tripura,khowai,164425,363263351.21088356,TOTAL
2022,tripura,west tripura,3006900,5757593406.558214,TOTAL
2022,tripura,north tripura,460914,940748505.5593312,TOTAL
2022,tripura,sepahijala,352709,784953776.7829857,TOTAL
2022,tripura,south tripura,318517,743429832.5489743,TOTAL
2022,tripura,gomati,303790,606245959.1360531,TOTAL
2022,tripura,unakoti,292384,653255260.7593155,TOTAL
2022,tripura,dhalai,289984,592125895.8754389,TOTAL
2022,tripura,khowai,172992,374619180.93378747,TOTAL
2023,tripura,west tripura,3134574,5127042638.0,TOTAL
2023,tripura,north tripura,871256,1687332816.0,TOTAL
2023,tripura,sepahijala,638722,1338075480.0,TOTAL
2023,tripura,south tripura,608810,1375920795.0,TOTAL
2023,tripura,gomati,562299,1128168622.0,TOTAL
2023,tripura,dhalai,562193,1126256596.0,TOTAL
2023,tripura,unakoti,402005,792057910.0,TOTAL
2023,tripura,khowai,338828,713428034.0,TOTAL
2023,tripura,west tripura,3504788,5599757469.0,TOTAL
2023,tripura,north tripura,999059,1775463127.0,TOTAL
2023,tripura,sepahijala,701484,1434920521.0,TOTAL
2023,tripura,south tripura,670283,1363923736.0,TOTAL
2023,tripura,gomati,620180,1121816314.0,TOTAL
2023,tripura,dhalai,619543,1115111944.0,TOTAL
2023,tripura,unakoti,461521,831227345.0,TOTAL
2023,tripura,khowai,352685,676909626.0,TOTAL
2018,uttar-pradesh,gautam buddha nagar,1387567,2065704006.9242067,TOTAL
2018,uttar-pradesh,lucknow,949749,1271848634.4136443,TOTAL
2018,uttar-pradesh,ghaziabad,751503,1146504201.1625624,TOTAL
2018,uttar-pradesh,prayagraj,628453,652988000.3586867,TOTAL
2018,uttar-pradesh,varanasi,573338,534929627.35858226,TOTAL
2018,uttar-pradesh,kanpur nagar,493390,550298919.9825964,TOTAL
2018,uttar-pradesh,gorakhpur,324943,377954039.79178095,TOTAL
2018,uttar-pradesh,bareilly,306561,272420019.95249295,TOTAL
2018,uttar-pradesh,agra,298049,353477588.30890363,TOTAL
2018,uttar-pradesh,meerut,267015,345744809.58975303,TOTAL
2018,uttar-pradesh,gautam buddha nagar,1942298,3398984096.752239,TOTAL
2018,uttar-pradesh,lucknow,1289613,2162778201.1855044,TOTAL
2018,uttar-pradesh,ghaziabad,1034409,1868838026.6123133,TOTAL
2018,uttar-pradesh,varanasi,836072,956626447.3607963,TOTAL
2018,uttar-pradesh,prayagraj,804712,1129002834.2139683,TOTAL
2018,uttar-pradesh,kanpur nagar,675908,954304697.7952932,TOTAL
2018,uttar-pradesh,gorakhpur,457691,790320803.9302531,TOTAL
2018,uttar-pradesh,agra,401983,637164565.6567792,TOTAL
2018,uttar-pradesh,bareilly,385460,487371978.7986265,TOTAL
2018,uttar-pradesh,meerut,374625,606678416.5867009,TOTAL
2018,uttar-pradesh,varanasi,3305134,2367346800.1463585,TOTAL
2018,uttar-pradesh,gautam buddha nagar,3256802,4828673888.270048,TOTAL
2018,uttar-pradesh,lucknow,1745149,3120535504.084366,TOTAL
2018,uttar-pradesh,ghaziabad,1537030,2613540894.7239933,TOTAL
2018,uttar-pradesh,sitapur,1244942,657116597.5883418,TOTAL
2018,uttar-pradesh,prayagraj,1091032,1590288136.836483,TOTAL
2018,uttar-pradesh,kanpur nagar,884952,1382466122.241844,TOTAL
2018,uttar-pradesh,gorakhpur,589891,1060239355.7696368,TOTAL
2018,uttar-pradesh,kheri,588144,407114607.5597076,TOTAL
2018,uttar-pradesh,bareilly,530401,701813397.931004,TOTAL
2018,uttar-pradesh,gautam buddha nagar,6083056,7483532543.63562,TOTAL
2018,uttar-pradesh,ghaziabad,2891774,4117778328.278023,TOTAL
2018,uttar-pradesh,lucknow,2611582,4678614438.94069,TOTAL
2018,uttar-pradesh,varanasi,1806800,2082572099.2679353,TOTAL
2018,uttar-pradesh,prayagraj,1603709,2373886785.810779,TOTAL
2018,uttar-pradesh,kanpur nagar,1254123,2045066575.82861,TOTAL
2018,uttar-pradesh,gorakhpur,879250,1682899421.8564157,TOTAL
2018,uttar-pradesh,bareilly,797506,1011406319.216877,TOTAL
2018,uttar-pradesh,agra,705927,1401083560.6623816,TOTAL
2018,uttar-pradesh,meerut,700099,1476906079.09689,TOTAL
2019,uttar-pradesh,gautam buddha nagar,10750094,10286434896.5461,TOTAL
2019,uttar-pradesh,lucknow,6724967,10007890617.082235,TOTAL
2019,uttar-pradesh,ghaziabad,4604564,5631770850.217073,TOTAL
2019,uttar-pradesh,prayagraj,2524007,3328073518.103963,TOTAL
2019,uttar-pradesh,varanasi,2290282,2681050295.126403,TOTAL
2019,uttar-pradesh,kanpur nagar,2045370,2882041800.6601443,TOTAL
2019,uttar-pradesh,gorakhpur,1266510,2149018597.784897,TOTAL
2019,uttar-pradesh,bareilly,1150731,1325492844.7851303,TOTAL
2019,uttar-pradesh,meerut,1120213,1863635814.486101,TOTAL
2019,uttar-pradesh,agra,1055850,1798577433.7026842,TOTAL
2019,uttar-pradesh,lucknow,12624404,22426462674.94428,TOTAL
2019,uttar-pradesh,gautam buddha nagar,9667218,10716810453.722048,TOTAL
2019,uttar-pradesh,ghaziabad,4679159,6368927863.001434,TOTAL
2019,uttar-pradesh,kanpur nagar,2572884,4421750497.07041,TOTAL
2019,uttar-pradesh,prayagraj,2300600,3610973840.451373,TOTAL
2019,uttar-pradesh,varanasi,2098693,3382380917.5993013,TOTAL
2019,uttar-pradesh,gorakhpur,1168931,2516446619.5934477,TOTAL
2019,uttar-pradesh,meerut,1123899,2212165528.988115,TOTAL
2019,uttar-pradesh,agra,1094456,2048417269.8861732,TOTAL
2019,uttar-pradesh,bareilly,893059,1444372593.85735,TOTAL
2019,uttar-pradesh,gautam buddha nagar,13014875,14118512957.85155,TOTAL
2019,uttar-pradesh,lucknow,11708246,24465158674.6613,TOTAL
2019,uttar-pradesh,ghaziabad,6466390,8384891301.42561,TOTAL
2019,uttar-pradesh,kanpur nagar,3032525,5151875480.314058,TOTAL
2019,uttar-pradesh,prayagraj,2766837,4091292783.6421504,TOTAL
2019,uttar-pradesh,varanasi,2441735,3772442225.290722,TOTAL
2019,uttar-pradesh,agra,1678565,2589010631.0242796,TOTAL
2019,uttar-pradesh,meerut,1429176,2615800654.5366073,TOTAL
2019,uttar-pradesh,gorakhpur,1301866,2600290226.3257475,TOTAL
2019,uttar-pradesh,bareilly,1164660,1630271295.8342814,TOTAL
2019,uttar-pradesh,gautam buddha nagar,16003102,17701548866.812836,TOTAL
2019,uttar-pradesh,lucknow,14205324,30191564282.331238,TOTAL
2019,uttar-pradesh,ghaziabad,7615506,10609113377.795418,TOTAL
2019,uttar-pradesh,varanasi,4217796,5004637433.780641,TOTAL
2019,uttar-pradesh,kanpur nagar,3438636,6283713197.57716,TOTAL
2019,uttar-pradesh,prayagraj,3400115,5161631925.304864,TOTAL
2019,uttar-pradesh,agra,1992945,3485238496.7261944,TOTAL
2019,uttar-pradesh,meerut,1820166,3435708382.415326,TOTAL
2019,uttar-pradesh,gorakhpur,1669194,3445111045.80023,TOTAL
2019,uttar-pradesh,bareilly,1342436,2179671438.615908,TOTAL
2020,uttar-pradesh,gautam buddha nagar,16781339,19356764212.732895,TOTAL
2020,uttar-pradesh,lucknow,15484604,35175437631.48635,TOTAL
2020,uttar-pradesh,ghaziabad,8267770,11998182771.021786,TOTAL
2020,uttar-pradesh,prayagraj,3666845,6073221861.020849,TOTAL
2020,uttar-pradesh,varanasi,3542507,5628921241.986841,TOTAL
2020,uttar-pradesh,kanpur nagar,3526062,6302890117.188827,TOTAL
2020,uttar-pradesh,meerut,2734403,5750006817.718883,TOTAL
2020,uttar-pradesh,agra,2580164,4626649236.040559,TOTAL
2020,uttar-pradesh,gorakhpur,1933805,3977529990.219,TOTAL
2020,uttar-pradesh,bareilly,1552726,2644081691.2668533,TOTAL
2020,uttar-pradesh,lucknow,12430842,30895556075.945335,TOTAL
2020,uttar-pradesh,gautam buddha nagar,10896512,12933946780.93526,TOTAL
2020,uttar-pradesh,ghaziabad,7640595,11178742327.553669,TOTAL
2020,uttar-pradesh,kanpur nagar,3495087,6575767545.013139,TOTAL
2020,uttar-pradesh,meerut,2994911,6172148246.847013,TOTAL
2020,uttar-pradesh,prayagraj,2935110,5163514764.361202,TOTAL
2020,uttar-pradesh,agra,2837641,5153788501.153106,TOTAL
2020,uttar-pradesh,varanasi,2569684,4411716947.662937,TOTAL
2020,uttar-pradesh,gorakhpur,2231738,4183285969.668811,TOTAL
2020,uttar-pradesh,aligarh,1873486,3333199475.158868,TOTAL
2020,uttar-pradesh,lucknow,18626637,44986768816.575165,TOTAL
2020,uttar-pradesh,gautam buddha nagar,17085582,21337631127.67076,TOTAL
2020,uttar-pradesh,ghaziabad,10353511,16722698683.28836,TOTAL
2020,uttar-pradesh,prayagraj,4424797,8784004360.762121,TOTAL
2020,uttar-pradesh,kanpur nagar,4224357,8417780315.508661,TOTAL
2020,uttar-pradesh,meerut,3739519,8114325789.555465,TOTAL
2020,uttar-pradesh,agra,3402430,6647928319.006588,TOTAL
2020,uttar-pradesh,varanasi,3370707,6634516647.606381,TOTAL
2020,uttar-pradesh,gorakhpur,3197317,7043485657.433089,TOTAL
2020,uttar-pradesh,aligarh,2172376,4433149341.3868065,TOTAL
2020,uttar-pradesh,gautam buddha nagar,26875484,32842519367.026226,TOTAL
2020,uttar-pradesh,lucknow,21791125,48660862847.75142,TOTAL
2020,uttar-pradesh,ghaziabad,15220234,24565353557.018074,TOTAL
2020,uttar-pradesh,prayagraj,6423026,12760082970.572113,TOTAL
2020,uttar-pradesh,kanpur nagar,6052576,12308345528.861279,TOTAL
2020,uttar-pradesh,agra,5121332,10378549354.94224,TOTAL
2020,uttar-pradesh,meerut,5063989,10705409123.829666,TOTAL
2020,uttar-pradesh,varanasi,5020393,10194936776.671387,TOTAL
2020,uttar-pradesh,gorakhpur,4537853,10798676241.771055,TOTAL
2020,uttar-pradesh,aligarh,3179237,6659603398.445011,TOTAL
2021,uttar-pradesh,lucknow,35616880,66268662302.66503,TOTAL
2021,uttar-pradesh,gautam buddha nagar,31352951,37748670525.2387,TOTAL
2021,uttar-pradesh,ghaziabad,16400075,26364856584.17089,TOTAL
2021,uttar-pradesh,prayagraj,7886986,14358916730.34151,TOTAL
2021,uttar-pradesh,kanpur nagar,6948497,13274223178.294434,TOTAL
2021,uttar-pradesh,meerut,6883062,13712809242.556309,TOTAL
2021,uttar-pradesh,varanasi,5807048,10950765766.981533,TOTAL
2021,uttar-pradesh,agra,5773733,11198658827.144236,TOTAL
2021,uttar-pradesh,gorakhpur,4804502,10959348578.905521,TOTAL
2021,uttar-pradesh,aligarh,3639658,7418381922.136725,TOTAL
2021,uttar-pradesh,lucknow,41241215,78447443137.55057,TOTAL
2021,uttar-pradesh,gautam buddha nagar,29169349,37072547539.88541,TOTAL
2021,uttar-pradesh,ghaziabad,16797842,27766534443.259594,TOTAL
2021,uttar-pradesh,meerut,8599202,16511763499.94571,TOTAL
2021,uttar-pradesh,prayagraj,8039353,15903938690.169538,TOTAL
2021,uttar-pradesh,kanpur nagar,7585841,14935346898.476763,TOTAL
2021,uttar-pradesh,agra,6542679,12895519153.397434,TOTAL
2021,uttar-pradesh,varanasi,6220925,12596441736.919134,TOTAL
2021,uttar-pradesh,gorakhpur,5995988,13762240584.653461,TOTAL
2021,uttar-pradesh,aligarh,4566809,9169523754.569004,TOTAL
2021,uttar-pradesh,lucknow,51055467,85371248453.0547,TOTAL
2021,uttar-pradesh,gautam buddha nagar,41878965,51051292560.45669,TOTAL
2021,uttar-pradesh,ghaziabad,22358776,35753594948.1124,TOTAL
2021,uttar-pradesh,meerut,11446543,20511958929.64806,TOTAL
2021,uttar-pradesh,prayagraj,10478343,18012924107.458786,TOTAL
2021,uttar-pradesh,kanpur nagar,9924366,18370977249.144783,TOTAL
2021,uttar-pradesh,agra,8882859,16295735776.09449,TOTAL
2021,uttar-pradesh,varanasi,8732870,15613135907.98264,TOTAL
2021,uttar-pradesh,gorakhpur,7464913,15458247189.130363,TOTAL
2021,uttar-pradesh,aligarh,5783351,10758162334.818872,TOTAL
2021,uttar-pradesh,lucknow,67415795,115688821642.09215,TOTAL
2021,uttar-pradesh,gautam buddha nagar,52546170,66955029270.3713,TOTAL
2021,uttar-pradesh,ghaziabad,27945576,45871860827.12578,TOTAL
2021,uttar-pradesh,meerut,15531638,28699663710.751427,TOTAL
2021,uttar-pradesh,prayagraj,14418013,25298767096.605217,TOTAL
2021,uttar-pradesh,kanpur nagar,13055831,24968225095.50705,TOTAL
2021,uttar-pradesh,agra,11675242,22888020081.302628,TOTAL
2021,uttar-pradesh,varanasi,11458477,22020915567.445705,TOTAL
2021,uttar-pradesh,gorakhpur,9958532,21591200217.75315,TOTAL
2021,uttar-pradesh,aligarh,7765317,15072461376.02834,TOTAL
2022,uttar-pradesh,lucknow,79740953,132456458141.91397,TOTAL
2022,uttar-pradesh,gautam buddha nagar,58229149,74371363420.47153,TOTAL
2022,uttar-pradesh,ghaziabad,30948888,50571013176.64976,TOTAL
2022,uttar-pradesh,meerut,17966278,32377627599.030327,TOTAL
2022,uttar-pradesh,prayagraj,16566417,28293055160.255882,TOTAL
2022,uttar-pradesh,kanpur nagar,14902263,27612832763.662384,TOTAL
2022,uttar-pradesh,agra,14010919,26233858697.697464,TOTAL
2022,uttar-pradesh,varanasi,13246317,24155800509.84869,TOTAL
2022,uttar-pradesh,gorakhpur,10758812,22861881939.64662,TOTAL
2022,uttar-pradesh,aligarh,9297702,17226202534.103092,TOTAL
2022,uttar-pradesh,lucknow,102123625,164056107244.2309,TOTAL
2022,uttar-pradesh,gautam buddha nagar,74160647,87828388050.506,TOTAL
2022,uttar-pradesh,ghaziabad,37739024,59183436240.67706,TOTAL
2022,uttar-pradesh,meerut,22419976,38399767082.406334,TOTAL
2022,uttar-pradesh,prayagraj,20833684,34267771491.719467,TOTAL
2022,uttar-pradesh,kanpur nagar,18142630,32679093848.494316,TOTAL
2022,uttar-pradesh,agra,17306092,31826611654.86806,TOTAL
2022,uttar-pradesh,varanasi,16290241,29105585945.91128,TOTAL
2022,uttar-pradesh,gorakhpur,14066992,28691435244.931892,TOTAL
2022,uttar-pradesh,aligarh,11491914,20498359414.78222,TOTAL
2022,uttar-pradesh,lucknow,103532277,150291038432.73062,TOTAL
2022,uttar-pradesh,gautam buddha nagar,87799548,100238159351.64151,TOTAL
2022,uttar-pradesh,varanasi,42895237,64967816692.82996,TOTAL
2022,uttar-pradesh,ghaziabad,41898334,62804603270.37625,TOTAL
2022,uttar-pradesh,agra,26751663,43128786478.760445,TOTAL
2022,uttar-pradesh,kanpur nagar,26593070,42855018051.76041,TOTAL
2022,uttar-pradesh,meerut,25631216,40328370458.53699,TOTAL
2022,uttar-pradesh,prayagraj,21085656,30385713265.50251,TOTAL
2022,uttar-pradesh,moradabad,15532268,26474629769.408638,TOTAL
2022,uttar-pradesh,aligarh,14106419,22685286303.74517,TOTAL
2022,uttar-pradesh,lucknow,142292419,214139000063.1341,TOTAL
2022,uttar-pradesh,gautam buddha nagar,90864471,104162479492.51544,TOTAL
2022,uttar-pradesh,ghaziabad,48195051,73333545352.23656,TOTAL
2022,uttar-pradesh,varanasi,38410576,61679282505.82438,TOTAL
2022,uttar-pradesh,kanpur nagar,34663083,57423578589.05292,TOTAL
2022,uttar-pradesh,meerut,30761564,49044446642.880615,TOTAL
2022,uttar-pradesh,agra,27454413,46946394676.79358,TOTAL
2022,uttar-pradesh,prayagraj,27038499,40737923540.02559,TOTAL
2022,uttar-pradesh,bijnor,19251587,30994615217.1439,TOTAL
2022,uttar-pradesh,aligarh,18387697,30529612967.374783,TOTAL
2023,uttar-pradesh,gautam buddha nagar,130607154,135979906082.0,TOTAL
2023,uttar-pradesh,ghaziabad,66936417,98038172535.0,TOTAL
2023,uttar-pradesh,lucknow,65525552,87840979618.0,TOTAL
2023,uttar-pradesh,prayagraj,35080059,49998377066.0,TOTAL
2023,uttar-pradesh,agra,30391351,52433820121.0,TOTAL
2023,uttar-pradesh,kanpur nagar,28577522,47822572131.0,TOTAL
2023,uttar-pradesh,varanasi,27637995,45388936309.0,TOTAL
2023,uttar-pradesh,meerut,25600912,44514485441.0,TOTAL
2023,uttar-pradesh,gorakhpur,22422173,41547143859.0,TOTAL
2023,uttar-pradesh,mathura,22349552,35663288960.0,TOTAL
2023,uttar-pradesh,gautam buddha nagar,157681545,150948217823.0,TOTAL
2023,uttar-pradesh,ghaziabad,79274230,106962936038.0,TOTAL
2023,uttar-pradesh,lucknow,75332865,96742551859.0,TOTAL
2023,uttar-pradesh,prayagraj,41130090,55619365184.0,TOTAL
2023,uttar-pradesh,agra,36064514,57518188065.0,TOTAL
2023,uttar-pradesh,kanpur nagar,33104317,52168272566.0,TOTAL
2023,uttar-pradesh,varanasi,32929066,51653036301.0,TOTAL
2023,uttar-pradesh,meerut,30318321,48422446534.0,TOTAL
2023,uttar-pradesh,gorakhpur,28202448,48397427638.0,TOTAL
2023,uttar-pradesh,mathura,27350787,40577938266.0,TOTAL
2018,uttarakhand,dehradun,329459,512888194.28700817,TOTAL
2018,uttarakhand,udham singh nagar,319290,273540317.84665924,TOTAL
2018,uttarakhand,haridwar,308588,394604404.70860887,TOTAL
2018,uttarakhand,nainital,106949,116698562.48367879,TOTAL
2018,uttarakhand,pauri garhwal,49412,58626307.503576376,TOTAL
2018,uttarakhand,tehri garhwal,28306,41280388.51120189,TOTAL
2018,uttarakhand,almora,26086,24966386.517174132,TOTAL
2018,uttarakhand,pithoragarh,18593,19129399.861616693,TOTAL
2018,uttarakhand,chamoli,15936,19931685.344290152,TOTAL
2018,uttarakhand,uttarkashi,12342,15898878.295430979,TOTAL
2018,uttarakhand,dehradun,464526,908634049.1026804,TOTAL
2018,uttarakhand,haridwar,408449,653841352.4744893,TOTAL
2018,uttarakhand,udham singh nagar,396961,460064933.193244,TOTAL
2018,uttarakhand,nainital,143993,221734345.97526038,TOTAL
2018,uttarakhand,pauri garhwal,87569,116427905.16679347,TOTAL
2018,uttarakhand,tehri garhwal,44916,79925226.8074092,TOTAL
2018,uttarakhand,almora,39584,50535626.79560754,TOTAL
2018,uttarakhand,pithoragarh,31473,51625580.581978634,TOTAL
2018,uttarakhand,chamoli,23109,37928070.64293302,TOTAL
2018,uttarakhand,uttarkashi,17994,31584871.420789883,TOTAL
2018,uttarakhand,udham singh nagar,635903,750899273.4469256,TOTAL
2018,uttarakhand,dehradun,580817,1233501843.640768,TOTAL
2018,uttarakhand,haridwar,516553,904828173.1140292,TOTAL
2018,uttarakhand,nainital,164989,272528677.45278066,TOTAL
2018,uttarakhand,pauri garhwal,88372,139462380.15680638,TOTAL
2018,uttarakhand,almora,50491,73631915.94944787,TOTAL
2018,uttarakhand,tehri garhwal,49076,97822405.13469781,TOTAL
2018,uttarakhand,pithoragarh,37382,66592869.052209534,TOTAL
2018,uttarakhand,chamoli,28392,57607070.754188076,TOTAL
2018,uttarakhand,uttarkashi,22900,44762533.115959145,TOTAL
2018,uttarakhand,dehradun,839564,1866928298.8196144,TOTAL
2018,uttarakhand,udham singh nagar,817760,1063327513.805676,TOTAL
2018,uttarakhand,haridwar,780667,1361862781.3811455,TOTAL
2018,uttarakhand,nainital,262453,434444465.8451766,TOTAL
2018,uttarakhand,pauri garhwal,124351,217330050.30159777,TOTAL
2018,uttarakhand,tehri garhwal,72394,157761446.48374173,TOTAL
2018,uttarakhand,almora,71874,117821119.63767174,TOTAL
2018,uttarakhand,pithoragarh,54756,120923916.07731065,TOTAL
2018,uttarakhand,chamoli,44084,93713092.70470297,TOTAL
2018,uttarakhand,uttarkashi,32970,74788538.69988397,TOTAL
2019,uttarakhand,udham singh nagar,1872126,1489217231.3368738,TOTAL
2019,uttarakhand,haridwar,1412730,1744127095.0116456,TOTAL
2019,uttarakhand,dehradun,1291566,2353709229.488825,TOTAL
2019,uttarakhand,nainital,366310,528892751.99502397,TOTAL
2019,uttarakhand,pauri garhwal,154873,259133683.45728153,TOTAL
