state,year,districts,registeredUsers
uttar-pradesh,2021,gorakhpur,964667
uttar-pradesh,2021,meerut,911852
uttar-pradesh,2021,bareilly,821986
uttar-pradesh,2022,gautam buddha nagar,2822463
uttar-pradesh,2022,lucknow,2348173
uttar-pradesh,2022,ghaziabad,2298103
uttar-pradesh,2022,prayagraj,1504572
uttar-pradesh,2022,kanpur nagar,1431918
uttar-pradesh,2022,varanasi,1406056
uttar-pradesh,2022,agra,1279852
uttar-pradesh,2022,gorakhpur,1027283
uttar-pradesh,2022,meerut,967325
uttar-pradesh,2022,bareilly,875033
uttar-pradesh,2022,gautam buddha nagar,2973360
uttar-pradesh,2022,lucknow,2474317
uttar-pradesh,2022,ghaziabad,2421605
uttar-pradesh,2022,prayagraj,1590032
uttar-pradesh,2022,kanpur nagar,1510491
uttar-pradesh,2022,varanasi,1483315
uttar-pradesh,2022,agra,1351856
uttar-pradesh,2022,gorakhpur,1086399
uttar-pradesh,2022,meerut,1020429
uttar-pradesh,2022,bareilly,925536
uttar-pradesh,2022,gautam buddha nagar,3130224
uttar-pradesh,2022,lucknow,2604663
uttar-pradesh,2022,ghaziabad,2549377
uttar-pradesh,2022,prayagraj,1678668
uttar-pradesh,2022,kanpur nagar,1592126
uttar-pradesh,2022,varanasi,1563730
uttar-pradesh,2022,agra,1426154
uttar-pradesh,2022,gorakhpur,1148103
uttar-pradesh,2022,meerut,1075255
uttar-pradesh,2022,bareilly,977218
uttar-pradesh,2022,gautam buddha nagar,3286371
uttar-pradesh,2022,lucknow,2734333
uttar-pradesh,2022,ghaziabad,2676888
uttar-pradesh,2022,prayagraj,1763014
uttar-pradesh,2022,kanpur nagar,1673173
uttar-pradesh,2022,varanasi,1641943
uttar-pradesh,2022,agra,1497144
uttar-pradesh,2022,gorakhpur,1205580
uttar-pradesh,2022,meerut,1127324
uttar-pradesh,2022,bareilly,1025341
uttar-pradesh,2023,gautam buddha nagar,3434422
uttar-pradesh,2023,lucknow,2858255
uttar-pradesh,2023,ghaziabad,2798185
uttar-pradesh,2023,prayagraj,1847496
uttar-pradesh,2023,kanpur nagar,1751281
uttar-pradesh,2023,varanasi,1718122
uttar-pradesh,2023,agra,1567104
uttar-pradesh,2023,gorakhpur,1263672
uttar-pradesh,2023,meerut,1178230
uttar-pradesh,2023,bareilly,1073906
uttar-pradesh,2023,gautam buddha nagar,3562632
uttar-pradesh,2023,lucknow,2965623
uttar-pradesh,2023,ghaziabad,2904454
uttar-pradesh,2023,prayagraj,1923415
uttar-pradesh,2023,kanpur nagar,1819802
uttar-pradesh,2023,varanasi,1786176
uttar-pradesh,2023,agra,1630258
uttar-pradesh,2023,gorakhpur,1315842
uttar-pradesh,2023,meerut,1224499
uttar-pradesh,2023,bareilly,1119305
uttarakhand,2018,dehradun,147998
uttarakhand,2018,haridwar,104823
uttarakhand,2018,udham singh nagar,100236
uttarakhand,2018,nainital,49083
uttarakhand,2018,pauri garhwal,20425
uttarakhand,2018,tehri garhwal,13030
uttarakhand,2018,almora,11367
uttarakhand,2018,pithoragarh,8836
uttarakhand,2018,chamoli,7493
uttarakhand,2018,uttarkashi,5816
uttarakhand,2018,dehradun,198296
uttarakhand,2018,haridwar,140718
uttarakhand,2018,udham singh nagar,132549
uttarakhand,2018,nainital,65142
uttarakhand,2018,pauri garhwal,28153
uttarakhand,2018,tehri garhwal,18021
uttarakhand,2018,almora,15473
uttarakhand,2018,pithoragarh,12486
uttarakhand,2018,chamoli,10502
uttarakhand,2018,uttarkashi,8227
uttarakhand,2018,dehradun,246477
uttarakhand,2018,haridwar,174526
uttarakhand,2018,udham singh nagar,162754
uttarakhand,2018,nainital,79936
uttarakhand,2018,pauri garhwal,36059
uttarakhand,2018,tehri garhwal,23575
uttarakhand,2018,almora,20152
uttarakhand,2018,pithoragarh,16483
uttarakhand,2018,chamoli,14112
uttarakhand,2018,uttarkashi,10793
uttarakhand,2018,dehradun,306969
uttarakhand,2018,haridwar,217634
uttarakhand,2018,udham singh nagar,200079
uttarakhand,2018,nainital,98591
uttarakhand,2018,pauri garhwal,45898
uttarakhand,2018,tehri garhwal,30089
uttarakhand,2018,almora,26282
uttarakhand,2018,pithoragarh,21378
uttarakhand,2018,chamoli,18391
uttarakhand,2018,uttarkashi,14114
uttarakhand,2019,dehradun,369578
uttarakhand,2019,haridwar,262411
uttarakhand,2019,udham singh nagar,238514
uttarakhand,2019,nainital,118824
uttarakhand,2019,pauri garhwal,56173
uttarakhand,2019,tehri garhwal,37689
uttarakhand,2019,almora,33092
uttarakhand,2019,pithoragarh,26621
uttarakhand,2019,chamoli,23274
uttarakhand,2019,uttarkashi,17873
uttarakhand,2019,dehradun,428353
uttarakhand,2019,haridwar,299436
uttarakhand,2019,udham singh nagar,266958
uttarakhand,2019,nainital,137114
uttarakhand,2019,pauri garhwal,65607
uttarakhand,2019,tehri garhwal,45652
uttarakhand,2019,almora,39593
uttarakhand,2019,pithoragarh,32308
uttarakhand,2019,chamoli,28063
uttarakhand,2019,uttarkashi,21969
uttarakhand,2019,dehradun,486157
uttarakhand,2019,haridwar,334619
uttarakhand,2019,udham singh nagar,292858
uttarakhand,2019,nainital,153561
uttarakhand,2019,pauri garhwal,73363
uttarakhand,2019,tehri garhwal,52090
uttarakhand,2019,almora,44182
uttarakhand,2019,pithoragarh,36353
uttarakhand,2019,chamoli,32036
uttarakhand,2019,uttarkashi,25151
uttarakhand,2019,dehradun,537026
uttarakhand,2019,haridwar,368737
uttarakhand,2019,udham singh nagar,319839
uttarakhand,2019,nainital,169212
uttarakhand,2019,pauri garhwal,81489
uttarakhand,2019,tehri garhwal,58542
uttarakhand,2019,almora,49664
uttarakhand,2019,pithoragarh,40980
uttarakhand,2019,chamoli,35948
uttarakhand,2019,uttarkashi,28653
uttarakhand,2020,dehradun,593420
uttarakhand,2020,haridwar,408768
uttarakhand,2020,udham singh nagar,351112
uttarakhand,2020,nainital,186948
uttarakhand,2020,pauri garhwal,90270
uttarakhand,2020,tehri garhwal,66293
uttarakhand,2020,almora,55964
uttarakhand,2020,pithoragarh,46554
uttarakhand,2020,chamoli,40668
uttarakhand,2020,uttarkashi,32713
uttarakhand,2020,dehradun,649026
uttarakhand,2020,haridwar,448939
uttarakhand,2020,udham singh nagar,383547
uttarakhand,2020,nainital,206076
uttarakhand,2020,pauri garhwal,101276
uttarakhand,2020,tehri garhwal,75996
uttarakhand,2020,almora,64523
uttarakhand,2020,pithoragarh,53375
uttarakhand,2020,chamoli,46467
uttarakhand,2020,uttarkashi,37671
uttarakhand,2020,dehradun,711303
uttarakhand,2020,haridwar,491252
uttarakhand,2020,udham singh nagar,418390
uttarakhand,2020,nainital,227497
uttarakhand,2020,pauri garhwal,112287
uttarakhand,2020,tehri garhwal,85276
uttarakhand,2020,almora,72829
uttarakhand,2020,pithoragarh,60279
uttarakhand,2020,chamoli,52184
uttarakhand,2020,uttarkashi,42144
uttarakhand,2020,dehradun,779564
uttarakhand,2020,haridwar,537058
uttarakhand,2020,udham singh nagar,456356
uttarakhand,2020,nainital,249856
uttarakhand,2020,pauri garhwal,123892
uttarakhand,2020,tehri garhwal,94520
uttarakhand,2020,almora,81020
uttarakhand,2020,pithoragarh,67024
uttarakhand,2020,chamoli,58039
uttarakhand,2020,uttarkashi,46810
uttarakhand,2021,dehradun,840361
uttarakhand,2021,haridwar,580532
uttarakhand,2021,udham singh nagar,492646
uttarakhand,2021,nainital,269308
uttarakhand,2021,pauri garhwal,133484
uttarakhand,2021,tehri garhwal,102085
uttarakhand,2021,almora,87354
uttarakhand,2021,pithoragarh,72579
uttarakhand,2021,chamoli,62779
uttarakhand,2021,uttarkashi,50696
uttarakhand,2021,dehradun,898504
uttarakhand,2021,haridwar,622292
uttarakhand,2021,udham singh nagar,528392
uttarakhand,2021,nainital,288162
uttarakhand,2021,pauri garhwal,143460
uttarakhand,2021,tehri garhwal,109890
uttarakhand,2021,almora,94196
uttarakhand,2021,pithoragarh,78079
uttarakhand,2021,chamoli,67712
uttarakhand,2021,uttarkashi,54582
uttarakhand,2021,dehradun,963594
uttarakhand,2021,haridwar,669249
uttarakhand,2021,udham singh nagar,568881
uttarakhand,2021,nainital,309820
uttarakhand,2021,pauri garhwal,155054
uttarakhand,2021,tehri garhwal,119032
uttarakhand,2021,almora,102118
uttarakhand,2021,pithoragarh,84476
uttarakhand,2021,chamoli,73432
uttarakhand,2021,uttarkashi,59174
uttarakhand,2021,dehradun,1028085
uttarakhand,2021,haridwar,716044
uttarakhand,2021,udham singh nagar,609138
uttarakhand,2021,nainital,330999
uttarakhand,2021,pauri garhwal,166482
uttarakhand,2021,tehri garhwal,127893
uttarakhand,2021,almora,109803
uttarakhand,2021,pithoragarh,90791
uttarakhand,2021,chamoli,78848
uttarakhand,2021,uttarkashi,63536
uttarakhand,2022,dehradun,1088710
uttarakhand,2022,haridwar,760173
uttarakhand,2022,udham singh nagar,647495
uttarakhand,2022,nainital,351226
uttarakhand,2022,pauri garhwal,177248
uttarakhand,2022,tehri garhwal,136364
uttarakhand,2022,almora,117262
uttarakhand,2022,pithoragarh,96837
uttarakhand,2022,chamoli,84165
uttarakhand,2022,uttarkashi,67713
uttarakhand,2022,dehradun,1146386
uttarakhand,2022,haridwar,802321
uttarakhand,2022,udham singh nagar,683908
uttarakhand,2022,nainital,370360
uttarakhand,2022,pauri garhwal,187078
uttarakhand,2022,tehri garhwal,144049
uttarakhand,2022,almora,123856
uttarakhand,2022,pithoragarh,102347
uttarakhand,2022,chamoli,88939
uttarakhand,2022,uttarkashi,71641
uttarakhand,2022,dehradun,1205785
uttarakhand,2022,haridwar,846066
uttarakhand,2022,udham singh nagar,722008
uttarakhand,2022,nainital,389791
uttarakhand,2022,pauri garhwal,196481
uttarakhand,2022,tehri garhwal,151445
uttarakhand,2022,almora,129898
uttarakhand,2022,pithoragarh,107498
uttarakhand,2022,chamoli,93488
uttarakhand,2022,uttarkashi,75369
uttarakhand,2022,dehradun,1262999
uttarakhand,2022,haridwar,887967
uttarakhand,2022,udham singh nagar,757652
uttarakhand,2022,nainital,407806
uttarakhand,2022,pauri garhwal,204585
uttarakhand,2022,tehri garhwal,157634
uttarakhand,2022,almora,134730
uttarakhand,2022,pithoragarh,111983
uttarakhand,2022,chamoli,97308
uttarakhand,2022,uttarkashi,78484
uttarakhand,2023,dehradun,1318049
uttarakhand,2023,haridwar,928785
uttarakhand,2023,udham singh nagar,792853
uttarakhand,2023,nainital,425816
uttarakhand,2023,pauri garhwal,213655
uttarakhand,2023,tehri garhwal,164792
uttarakhand,2023,almora,140885
uttarakhand,2023,pithoragarh,117070
uttarakhand,2023,chamoli,101718
uttarakhand,2023,uttarkashi,82107
uttarakhand,2023,dehradun,1367275
uttarakhand,2023,haridwar,965635
uttarakhand,2023,udham singh nagar,825744
uttarakhand,2023,nainital,442626
uttarakhand,2023,pauri garhwal,222967
uttarakhand,2023,tehri garhwal,172215
uttarakhand,2023,almora,147376
uttarakhand,2023,pithoragarh,122297
uttarakhand,2023,chamoli,106415
uttarakhand,2023,uttarkashi,85915
west-bengal,2018,north twenty four parganas,396980
west-bengal,2018,kolkata,306503
west-bengal,2018,murshidabad,187824
west-bengal,2018,hooghly,148033
west-bengal,2018,south twenty four parganas,142473
west-bengal,2018,paschim bardhaman,139310
west-bengal,2018,howrah,136589
west-bengal,2018,nadia,136396
west-bengal,2018,purba medinipur,131380
west-bengal,2018,paschim medinipur,127203
west-bengal,2018,north twenty four parganas,572438
west-bengal,2018,kolkata,431481
west-bengal,2018,murshidabad,276931
west-bengal,2018,hooghly,221090
west-bengal,2018,south twenty four parganas,214056
west-bengal,2018,nadia,209683
west-bengal,2018,paschim bardhaman,203750
west-bengal,2018,howrah,198699
west-bengal,2018,purba medinipur,195830
west-bengal,2018,paschim medinipur,185542
west-bengal,2018,north twenty four parganas,722572
west-bengal,2018,kolkata,548600
west-bengal,2018,murshidabad,335935
west-bengal,2018,south twenty four parganas,284988
west-bengal,2018,hooghly,280640
west-bengal,2018,nadia,262694
west-bengal,2018,howrah,255445
west-bengal,2018,purba medinipur,252759
west-bengal,2018,paschim bardhaman,251021
west-bengal,2018,paschim medinipur,238405
west-bengal,2018,north twenty four parganas,946634
west-bengal,2018,kolkata,721653
west-bengal,2018,murshidabad,417114
west-bengal,2018,hooghly,400360
west-bengal,2018,south twenty four parganas,398349
west-bengal,2018,howrah,339192
west-bengal,2018,nadia,325690
west-bengal,2018,purba medinipur,323889
west-bengal,2018,paschim medinipur,304068
west-bengal,2018,paschim bardhaman,302594
west-bengal,2019,north twenty four parganas,1130983
west-bengal,2019,kolkata,868126
west-bengal,2019,south twenty four parganas,487180
west-bengal,2019,hooghly,480952
west-bengal,2019,murshidabad,478812
west-bengal,2019,howrah,410583
west-bengal,2019,purba medinipur,389583
west-bengal,2019,nadia,385179
west-bengal,2019,paschim medinipur,361979
west-bengal,2019,paschim bardhaman,349928
west-bengal,2019,north twenty four parganas,1312362
west-bengal,2019,kolkata,1014406
west-bengal,2019,south twenty four parganas,579599
west-bengal,2019,hooghly,557946
west-bengal,2019,murshidabad,548604
west-bengal,2019,howrah,480813
west-bengal,2019,purba medinipur,448850
west-bengal,2019,nadia,447979
west-bengal,2019,paschim medinipur,411877
west-bengal,2019,paschim bardhaman,395259
west-bengal,2019,north twenty four parganas,1478650
west-bengal,2019,kolkata,1138965
west-bengal,2019,south twenty four parganas,659919
west-bengal,2019,hooghly,624518
west-bengal,2019,murshidabad,622422
west-bengal,2019,howrah,540552
west-bengal,2019,purba medinipur,504142
west-bengal,2019,nadia,502635
west-bengal,2019,paschim medinipur,455417
west-bengal,2019,paschim bardhaman,438438
west-bengal,2019,north twenty four parganas,1638605
west-bengal,2019,kolkata,1238698
west-bengal,2019,murshidabad,750671
west-bengal,2019,south twenty four parganas,741375
west-bengal,2019,hooghly,694972
west-bengal,2019,howrah,597553
west-bengal,2019,purba medinipur,573088
west-bengal,2019,nadia,571859
west-bengal,2019,paschim medinipur,520047
west-bengal,2019,paschim bardhaman,492425
west-bengal,2020,north twenty four parganas,1789973
west-bengal,2020,kolkata,1336585
west-bengal,2020,murshidabad,830132
west-bengal,2020,south twenty four parganas,820857
west-bengal,2020,hooghly,755631
west-bengal,2020,howrah,654600
west-bengal,2020,nadia,633794
west-bengal,2020,purba medinipur,632173
west-bengal,2020,paschim medinipur,572195
west-bengal,2020,paschim bardhaman,538224
west-bengal,2020,north twenty four parganas,1966125
west-bengal,2020,kolkata,1454772
west-bengal,2020,murshidabad,922312
west-bengal,2020,south twenty four parganas,919118
west-bengal,2020,hooghly,833240
west-bengal,2020,howrah,732829
west-bengal,2020,nadia,701101
west-bengal,2020,purba medinipur,696243
west-bengal,2020,paschim medinipur,631931
west-bengal,2020,purba bardhaman,589508
west-bengal,2020,north twenty four parganas,2143943
west-bengal,2020,kolkata,1573291
west-bengal,2020,south twenty four parganas,1023020
west-bengal,2020,murshidabad,1005986
west-bengal,2020,hooghly,906517
west-bengal,2020,howrah,804627
west-bengal,2020,nadia,768633
west-bengal,2020,purba medinipur,760873
west-bengal,2020,paschim medinipur,689466
west-bengal,2020,purba bardhaman,639938
west-bengal,2020,north twenty four parganas,2321888
west-bengal,2020,kolkata,1700474
west-bengal,2020,south twenty four parganas,1118649
west-bengal,2020,murshidabad,1085899
west-bengal,2020,hooghly,977339
west-bengal,2020,howrah,875172
west-bengal,2020,nadia,832891
west-bengal,2020,purba medinipur,824961
west-bengal,2020,paschim medinipur,747114
west-bengal,2020,paschim bardhaman,688685
west-bengal,2021,north twenty four parganas,2491076
west-bengal,2021,kolkata,1823074
west-bengal,2021,south twenty four parganas,1202229
west-bengal,2021,murshidabad,1166975
west-bengal,2021,hooghly,1046242
west-bengal,2021,howrah,940133
west-bengal,2021,nadia,893107
west-bengal,2021,purba medinipur,884605
west-bengal,2021,paschim medinipur,800530
west-bengal,2021,paschim bardhaman,738540
west-bengal,2021,north twenty four parganas,2660664
west-bengal,2021,kolkata,1944113
west-bengal,2021,south twenty four parganas,1286588
west-bengal,2021,murshidabad,1248602
west-bengal,2021,hooghly,1117731
west-bengal,2021,howrah,1004570
west-bengal,2021,nadia,955428
west-bengal,2021,purba medinipur,946277
west-bengal,2021,paschim medinipur,856640
west-bengal,2021,paschim bardhaman,789026
west-bengal,2021,north twenty four parganas,2852030
west-bengal,2021,kolkata,2078360
west-bengal,2021,south twenty four parganas,1383020
west-bengal,2021,murshidabad,1342984
west-bengal,2021,hooghly,1198858
west-bengal,2021,howrah,1077467
west-bengal,2021,nadia,1026795
west-bengal,2021,purba medinipur,1017925
west-bengal,2021,paschim medinipur,922218
west-bengal,2021,purba bardhaman,847622
west-bengal,2021,north twenty four parganas,3043008
west-bengal,2021,kolkata,2213659
west-bengal,2021,south twenty four parganas,1477679
west-bengal,2021,murshidabad,1435266
west-bengal,2021,hooghly,1278850
west-bengal,2021,howrah,1150144
west-bengal,2021,nadia,1096767
west-bengal,2021,purba medinipur,1087362
west-bengal,2021,paschim medinipur,985745
west-bengal,2021,purba bardhaman,905950
west-bengal,2022,north twenty four parganas,3224459
west-bengal,2022,kolkata,2340343
west-bengal,2022,south twenty four parganas,1569037
west-bengal,2022,murshidabad,1524507
west-bengal,2022,hooghly,1356282
west-bengal,2022,howrah,1218931
west-bengal,2022,nadia,1164783
west-bengal,2022,purba medinipur,1155279
west-bengal,2022,paschim medinipur,1048100
west-bengal,2022,purba bardhaman,962974
west-bengal,2022,north twenty four parganas,3397791
west-bengal,2022,kolkata,2461795
west-bengal,2022,south twenty four parganas,1655743
west-bengal,2022,murshidabad,1608797
west-bengal,2022,hooghly,1429378
west-bengal,2022,howrah,1285159
west-bengal,2022,nadia,1229358
west-bengal,2022,purba medinipur,1219530
west-bengal,2022,paschim medinipur,1105840
west-bengal,2022,purba bardhaman,1016127
west-bengal,2022,north twenty four parganas,3578500
west-bengal,2022,kolkata,2588380
west-bengal,2022,south twenty four parganas,1745822
west-bengal,2022,murshidabad,1696729
west-bengal,2022,hooghly,1506412
west-bengal,2022,howrah,1354886
west-bengal,2022,nadia,1296764
west-bengal,2022,purba medinipur,1286641
west-bengal,2022,paschim medinipur,1165076
west-bengal,2022,purba bardhaman,1070637
west-bengal,2022,north twenty four parganas,3755017
west-bengal,2022,kolkata,2716412
west-bengal,2022,south twenty four parganas,1828512
west-bengal,2022,murshidabad,1778470
west-bengal,2022,hooghly,1579023
west-bengal,2022,howrah,1422011
west-bengal,2022,nadia,1359420
west-bengal,2022,purba medinipur,1346908
west-bengal,2022,paschim medinipur,1217113
west-bengal,2022,purba bardhaman,1119310
west-bengal,2023,north twenty four parganas,3926974
west-bengal,2023,kolkata,2838411
west-bengal,2023,south twenty four parganas,1913867
west-bengal,2023,murshidabad,1868610
west-bengal,2023,hooghly,1651210
west-bengal,2023,howrah,1488195
west-bengal,2023,nadia,1423179
west-bengal,2023,purba medinipur,1409101
west-bengal,2023,paschim medinipur,1274166
